"idVehicle","licensePlate"
106328,STR777
79862,STR805
82035,STR817
70998,STR838
46129,STR867
45771,STR868
45853,STR869
46487,STR871
45549,STR872
110574,STR872
45895,STR873
46025,STR874
81171,STS009
106751,STS040
79765,STS146
74737,STS166
110416,STS171
83877,STS195
98298,STS229
110717,STS235
98437,STS236
82750,STS410
106770,STS420
109822,STS879
46760,STT020
97673,STT028
97672,STT033
111330,STT688
109955,STT783
84364,STT833
86697,STT836
111328,STT844
102790,STU117
112599,STU757
110974,STU788
73963,STV365
100244,STV365
105435,STV827
97470,STV916
111337,STX943
76149,STX948
110707,STX969
112551,STY047
77039,STY088
79851,STY088
75724,STY249
105287,STY351
106899,STY464
109553,STY469
112163,STY559
100209,STY620
106918,STY663
109243,STY831
112861,STY864
14073,STZ102
103312,STZ102
109070,STZ113
103689,STZ118
97249,STZ327
104705,STZ327
105744,STZ391
80565,STZ454
47041,STZ504
110428,STZ566
106233,STZ600
79886,STZ649
106350,STZ689
86605,STZ763
111702,SUA044
105464,SUA141
79978,SUA151
99175,SUA221
110044,SUA325
106969,SUA375
71497,SUA398
73712,SUA409
78948,SUA434
97406,SUA459
88065,SUA655
97979,SUA776
77047,SUA981
98293,SUB112
112717,SUB145
88597,SUB606
97799,SUB669
46592,SUB720
77050,SUB720
46106,SUB779
112664,SUB780
88810,SUB818
106280,SUB928
112378,SUB944
77054,SUC034
89106,SUC074
112444,SUC080
77056,SUC133
97453,SUC172
106384,SUC226
103714,SUC241
106923,SUC241
111874,SUC255
46344,SUC360
75624,SUC381
77058,SUC397
70933,SUC442
110962,SUC442
70605,SUC488
74484,SUC521
88443,SUC525
103571,SUC572
111796,SUC576
99125,SUC653
110914,SUC655
77061,SUC659
105697,SUC659
111723,SUC661
106553,SUC680
100136,SUC731
77063,SUC756
97464,SUD036
84540,SUD057
47912,SUD090
98597,SUD090
77064,SUD100
103559,SUD119
71339,SUD126
112833,SUD176
110593,SUD209
106133,SUD249
106234,SUD287
97713,SUD290
106869,SUD336
46198,SUD385
87142,SUD415
102776,SUD415
112787,SUD417
106964,SUD550
97989,SUD551
106282,SUD562
45560,SUD576
70929,SUD576
98893,SUD576
111298,SUD653
97841,SUD675
102968,SUD677
86970,SUD721
45425,SUD757
74506,SUD757
102955,SUD796
110239,SUD832
103631,SUD888
98455,SUD917
77067,SUD961
97521,SUD961
74699,SUE162
83955,SUE213
112252,SUE287
87844,SUE560
104596,SUE560
112032,SUE583
98557,SUE600
110501,SUE649
103087,SUE657
110511,SUE762
103302,SUE788
112500,SUE907
98556,SUE916
110839,SUE916
111521,sue916
109105,SUF016
110637,SUF023
47267,SUF254
74711,SUF254
103088,SUF367
103089,SUF368
103090,SUF369
103091,SUF370
82296,SUF720
102852,SUF767
110897,suf855
111764,sug182
99162,SUJ725
106600,SUK004
110616,SUK106
97959,SUK170
77069,SUK172
46860,SUK218
87070,SUK228
110079,SUK238
105266,SUK240
111871,SUK265
98813,SUK350
103215,SUK599
83300,SUK655
107105,SUK656
111648,SUK981
111428,SUK983
109164,SUL072
89142,SUL115
75366,SUL143
102100,SUL190
111288,SUL203
82422,SUL204
98228,SUL225
112261,SUL226
80702,SUL232
97981,SUL243
76074,SUL244
83562,SUL245
111323,SUL282
109641,SUL287
77073,SUL297
100238,SUL373
79038,SUL414
107069,SUL439
110896,SUL463
100129,SUL467
109792,SUL610
97577,SUL615
106775,SUL615
98364,SUL636
106333,SVA333
98903,SVA334
106945,SVA345
99130,SVA361
71291,SVA417
106857,SVA417
77081,SVA419
109644,SVA441
112407,SVA449
109136,SVA461
88201,SVA552
81322,SVA566
112269,SVA599
86993,SVA680
103161,SVA687
106509,SVA687
97359,SVA688
77089,SVA693
77090,SVA741
107030,SVA742
73889,SVA908
86897,SVB091
112235,SVB092
47450,SVB093
109301,SVB161
110647,SVB288
47188,SVB292
103556,SVB408
74991,SVB413
109575,SVB422
99725,SVB426
104937,SVB459
112835,SVB486
77094,SVB559
88774,SVB559
104993,SVB605
97786,SVB617
110884,SVB672
75452,SVB704
46071,SVB730
110796,SVB751
47102,SVB754
109033,SVB779
111594,SVB866
102323,SVB897
45850,SVB953
45998,SVB975
108970,SVC002
83686,SVC022
105142,SVC060
83721,SVC112
87307,SVC113
105100,SVC124
77103,SVC125
102080,SVC130
45791,SVC161
103173,SVC161
77110,SVC304
82024,SVC307
77112,SVC318
83691,SVC324
109974,SVC331
105141,SVC334
83878,SVC346
46043,SVC447
103592,SVC450
112420,SVC493
97091,SVC513
111522,SVC563
104820,SVC652
83642,SVC656
77117,SVC666
112022,SVC710
75967,SVC717
97668,SVC722
112171,SVC749
80612,SVC845
77120,SVC918
77125,SVC992
87742,SVD025
74327,SVD045
104997,SVD048
106684,SVD048
107173,SVD052
87519,SVD059
103264,SVD088
78486,SVD107
97244,SVD114
112314,SVD179
81954,SVD255
47377,SVD281
110810,SVD281
76158,SVD307
111866,SVD435
105198,SVD441
77128,SVD448
103249,SVD448
106694,SVD449
87284,SVD457
103152,SVD462
84199,SVD468
88048,SVD468
110825,SVD495
88890,SVD525
99021,SVD543
110552,SVD572
106357,SVD581
107166,SVD581
45544,SVD636
98828,SVD639
98815,SVD644
86641,SVD708
97265,SVD807
110026,SVD810
105183,SVD819
87069,SVD821
97657,SVD878
112586,SVD955
105604,SVD996
98244,SVE612
112611,SVE704
106830,SVE724
98545,SVE937
45857,SVE956
99447,SVF178
46110,SVF220
74686,SVF262
73766,SVF308
109306,SVF358
103472,SVF419
109676,SVF429
106303,SVF435
106399,SVF435
99297,SVF463
76275,SVF465
99071,SVF465
84551,SVF524
112821,SVF585
83003,SVF614
105326,SVF636
71026,SVJ358
112383,SVJ523
106991,SVM250
97229,SVM259
97856,SVM259
110631,SVM259
111715,SVM291
86782,SVM462
88396,SVM462
108264,SVM462
73774,SVM621
110643,SVM983
102132,SVO016
71345,SVO076
102324,SVO077
74330,SVO078
100293,SVO092
87137,SVO108
98007,SVO110
110460,SVO218
109073,SVO233
109357,SVO333
76233,SVO366
105335,SVO366
106562,SVO585
112553,SVO618
110586,SVO625
106706,SVO628
98008,SVO855
110751,SVP076
98009,SVP081
98791,SVP988
106836,SVQ093
106667,SVQ094
110763,SVR265
111335,SVR421
111761,SVR691
89101,SVT086
110907,SWI731
112681,SWI733
75685,SWK036
103717,SWK085
80658,SWK087
88923,SWK097
88606,SWK174
109805,SWK210
88335,SWK284
111891,SWK286
110005,SWK312
88339,SWK315
77143,SWK339
99220,SWK344
99354,SWK360
111511,SWK446
111988,SWK447
77145,SWK467
89070,SWK519
45925,SWK570
46875,SWK573
110343,SWK586
76042,SWK587
105377,SWK591
109137,swk602
98987,SWK620
77146,SWK622
46717,SWK627
97656,SWK636
97969,SWK641
97469,SWK714
97990,SWK759
74691,SWK776
77148,SWK793
99491,SWK797
87219,SWK808
97312,SWK863
112546,SWK863
98763,SWK872
106658,SWK872
46709,SWK885
98594,SWK885
87558,SWK889
97490,SWK889
69812,SWK890
109773,SWK890
87301,SWK916
103358,SWK942
97873,SWK988
107079,SWK988
109905,SWK995
99652,SWL053
109064,SWL087
46889,SWL122
103635,SWL122
111506,SWL125
109001,SWL134
97750,SWL177
73651,SWL185
45497,SWL261
103135,SWL293
100199,SWL298
102941,SWL298
47766,SWL315
47508,SWL317
104983,SWL321
87248,SWL329
105055,SWL347
103308,SWL376
109060,SWL406
97424,SWL415
106649,SWL505
87361,SWL510
75421,SWL628
86841,SWL651
84422,SWL676
75006,SWL705
112461,SWL761
109894,SWL830
100134,SWL840
106318,SWL854
111767,SWL854
109234,SWL858
106438,SWL868
110150,SWL884
106398,SWL911
45662,SWL951
80323,SWL977
106239,SWL984
99178,SWL992
109000,SWM 303
83770,SWM000
97659,SWM000
108057,SWM019
105283,SWM071
105368,SWM082
105381,SWM082
97351,SWM084
106298,SWM084
98878,SWM100
109253,SWM101
109960,SWM107
97879,SWM114
97373,SWM139
106532,SWM155
99278,SWM185
109235,SWM186
111878,SWM207
111974,SWM214
79942,SWM218
99126,SWM223
112385,SWM251
71292,SWM253
86669,SWM264
75040,SWM269
106631,SWM274
102468,SWM291
102469,SWM292
75789,SWM293
99640,SWM303
106729,SWM303
109832,SWM304
88631,SWM311
99467,SWM320
106506,SWM332
98546,SWM335
88343,SWM340
83599,SWM349
77166,SWM350
45608,SWM381
47153,SWM383
111758,SWM383
103682,SWM434
98021,SWM436
87978,SWM438
75019,SWM439
77167,SWM457
87128,SWM506
103120,SWM529
109760,SWM535
111717,SWM548
46343,SWM554
77169,SWM563
110004,SWM564
98723,SWM566
108972,SWM566
79603,SWM567
46955,SWM571
111602,SWM571
111919,SWM573
111921,SWM574
77171,SWM584
89058,SWM612
74399,SWM629
45584,SWM647
98703,SWM647
81490,SWM676
111446,SWM681
77173,SWM716
99204,SWM718
106144,SWM732
104814,SWM742
110421,SWM756
111473,SWM771
80360,SWM774
99487,SWM805
46472,SWM822
112006,SWM831
99129,SWM849
46221,SWM853
111315,SWM855
106331,SWM910
47383,SWM916
97267,SWM916
83268,SWM922
111704,SWM938
87987,SWM969
47265,SWM976
112771,SWM976
111300,SWM981
106900,SWM983
103145,SWM997
77175,SWM998
105699,SWM998
98377,SWN000
105225,SWN000
98935,SWN005
89061,SWN017
112198,SWN017
45520,SWN026
78911,SWN026
112513,SWN032
81208,SWN044
98059,SWN056
47565,SWN060
97413,SWN083
75411,SWN117
45659,SWN126
45906,SWN131
111626,SWN143
106231,SWN145
105501,SWN154
87195,SWN162
104952,SWN181
103523,SWN182
106886,SWN187
109554,SWN189
110156,SWN224
97094,SWN234
77178,SWN246
98794,SWN262
47493,SWN268
45758,SWN270
45842,SWN271
47737,SWN272
47561,SWN274
45993,SWN275
84434,SWN332
105827,SWN333
110262,SWN335
80739,SWN358
106917,SWN358
105080,SWN376
106383,SWN438
108008,SWN446
88431,SWN511
98643,SWN511
108027,SWN541
45866,SWN544
105819,SWN548
105371,SWN549
111459,SWN551
109691,SWN559
99055,SWN560
82031,SWN563
112502,SWN574
45737,SWN575
97365,SWN582
77182,SWN592
99132,SWN592
111845,SWN595
105635,SWN622
75077,SWN624
75665,SWN626
105373,SWN626
106976,SWN695
106149,SWN759
46467,SWN764
46823,SWN782
98825,SWN813
45940,SWN815
110614,SWN823
45498,SWN824
112834,SWN826
109531,SWN832
82704,SWN837
104858,SWN879
46495,SWN885
47264,SWN891
103547,SWN891
102236,SWN901
100168,SWN969
46549,SWN983
105022,SWN988
108985,SWN995
104841,SWN997
110022,SWO040
97727,SWO054
106802,SWO099
105754,SWO101
80045,SWO139
47208,SWO152
97604,SWO152
45931,SWO154
77190,SWO166
83722,SWO166
99355,SWO202
97456,SWO203
109541,SWO203
77191,SWO246
97079,SWO269
47222,SWO278
112123,SWO289
71421,SWO310
110144,SWO314
46512,SWO391
105234,SWO391
45470,SWO396
99201,SWO399
99335,SWO400
74405,SWO470
109614,SWO470
77193,SWO473
99213,SWO485
76321,SWO500
75122,SWO513
78246,SWO520
75209,SWO522
102824,SWO846
99176,SWO871
106910,SWO874
102328,SWO904
87864,SWO950
106276,SWO959
75392,SWO981
111438,SWP020
111431,SWP031
97114,SWP039
105007,SWP081
46729,SWP098
47131,SWP108
47745,SWP139
109768,SWP266
109763,SWP269
106267,SWP308
106296,SWP313
110682,SWP316
107167,SWP322
111699,SWP323
110238,SWP325
109918,SWP332
110568,SWP333
110295,SWP368
110607,SWP439
45573,SWP454
103567,SWP454
106586,SWP483
100115,SWP532
108485,SWP631
106563,SWP821
78294,SWQ093
99263,SWQ223
99409,SWQ224
111725,SWQ269
109673,SWQ273
109984,SWQ284
111846,SWQ315
106685,SWQ362
111736,SWQ389
102125,SWR114
112033,SWS626
110353,SWX044
82441,SWX228
78450,SXB455
112471,SXB787
106765,SXC996
98759,SXD813
46981,SXD884
76029,SXD884
83710,SXD934
73998,SXE063
78388,SXE144
86818,SXE146
73623,SXE209
76072,SXE427
112716,SXE428
71352,SXE470
81935,SXE542   
106818,SXE585
112216,SXE745
75673,SXE761
86883,SXE763
97117,SXE998
110071,SXF005
80231,SXF155
82701,SXF161
110363,SXF213
98801,SXF222
75305,SXF283
86831,SXF446
112245,SXF476
75374,SXF532
70727,SXF609
73734,SXF676
83942,SXF739
70651,SXF762
75785,SXF884
110947,SXF900
71124,SXG014
83170,SXG018
112369,SXG018
107218,SXG296
74060,SXG477
103238,SXG975
107052,SXG975
100179,SXG988
97078,SXH668
107211,SXI247
81080,SXI909
102913,SXJ106
71005,SXJ107
88080,SXL404
48015,SXL405
45788,SXL417
45454,SXL419
45861,SXL430
78748,SXL430
46517,SXL450
45680,SXL457
46233,SXL478
98916,SXL478
46234,SXL485
88520,SXL485
46653,SXL489
79668,SXL493
46439,SXL495
111741,SXL539
105026,SXL593
109181,SXM584
99397,SXN397
103558,SXO094
46509,SXO465
109764,SXP124
109765,SXP127
109766,SXP131
109767,SXP136
100152,SXQ791
98010,SXQ804
105820,SXQ830
111783,SXQ946
47143,SXQ977
111302,SXQ977
97830,SXR014
104956,SXR063
110934,SXR063
108421,SXR120
81583,SXR180
45423,SXR204
83490,SXR210
75832,SXR211
75658,SXR212
46718,SXR214
70706,SXR214
110392,sxr226
45732,SXR229
75446,SXR312
102332,SXR312
112260,SXR315
88379,SXR348
97599,SXR350
97598,SXR351
112475,SXR352
97608,SXR353
103546,SXR354
88398,SXR372
111810,SXR385
112010,SXR385
110310,SXR389
88465,SXR397
45599,SXR404
105053,SXR404
86913,SXR422
103011,SXR422
45465,SXR454
105426,SXR454
112741,SXR466
97857,SXR486
105707,SXR488
97306,SXR492
75712,SXR494
98790,SXR508
47348,SXR526
97522,SXR526
109719,SXR533
111675,SXR537
46123,SXR538
88233,SXR538
111668,SXR546
45564,SXR577
99090,SXR624
45966,SXR641
106268,SXR712
88106,SXR726
112545,SXR726
74558,SXR738
106505,SXR738
46189,SXR753
103221,SXR819
45761,SXR825
46054,SXR861
82379,SXR871
86700,SXR875
110642,SXR880
83274,SXR884
47310,SXR893
77209,SXR917
75488,SXR975
97321,SXS024
105045,SXS024
82855,SXS034
98256,SXS051
97910,SXS071
98035,SXS081
87465,SXS093
84546,SXS097
84401,SXS164
89016,SXS181
45749,SXS187
74883,SXS187
103010,SXS187
88380,SXS189
98798,SXS190
98796,SXS248
109680,SXS248
48041,SXS249
98036,SXS271
106858,SXS304
80707,SXS312
105828,SXS312
99466,SXS325
112732,SXS330
103622,SXS331
112765,SXS331
110266,SXS343
103003,SXS347
98281,SXS348
100111,SXS349
106330,SXS358
98949,SXS364
102138,SXS379
70662,SXS409
110260,SXS409
45553,SXS443
112744,SXS489
97635,SXS561
46275,SXS581
45797,SXS602
104862,SXS607
109618,SXS607
105253,SXS624
105600,SXS624
103290,SXS644
46985,SXS671
74077,SXS671
71227,SXS679
102982,SXS679
46993,SXS681
77216,SXS684
106205,SXS684
97416,SXS687
77217,SXS702
86882,SXS727
98942,SXS727
109604,SXS734
45480,SXS740
106702,SXS740
45535,SXS741
45438,SXS746
70593,SXS753
103449,SXS764
88467,SXS809
106587,SXS841
108836,SXS841
46443,SXS863
106470,SXS875
99100,SXS888
110306,SXS906
88434,SXS914
102981,SXS923
45703,SXS931
106588,SXS945
47515,SXS946
76348,SXS946
46273,SXS962
72583,SXS968
47101,SXS972
109165,SXS972
99776,SXT010
107070,SXT023
71491,SXT040
102874,SXT042
97810,SXT055
98434,SXT066
98639,SXT109
47920,SXT155
105766,SXT155
47782,SXT239
47752,SXT241
46336,SXT280
106389,SXT302
106781,SXT302
45862,SXT308
110902,SXT308
110887,SXT320
110095,SXT338
98046,SXT344
46857,SXT369
71502,SXT369
97745,SXT369
46617,SXT370
80952,SXT370
111311,SXT370
103098,SXT405
88327,SXT420
46454,SXT463
73626,SXT463
98258,SXT468
46547,SXT517
97581,SXT517
105048,SXT587
97438,SXT644
107032,SXU411
111322,SXU422
80736,SXU423
106853,SXU425
112247,SXU425
112820,SXU427
110591,SXU430
71458,SXU432
108022,SXU570
98474,SXU571
46497,SXU575
104883,SXU608
97947,SXU609
104891,SXU616
45696,SXU636
104910,SXU648
107134,SXU685
103393,SXU691
108031,SXU708
46506,SXU721
109688,SXU726
47232,SXU728
110901,SXU742
47085,SXU753
112422,SXU772
47987,SXU775
112449,SXU794
105312,SXU795
106704,SXU795
112777,SXU814
45864,SXU819
110453,SXU878
102104,SXU881
111936,SXU910
103623,SXU917
87732,SXU918
112522,SXU950
99361,SXU967
102333,SXU967
103354,SXV023
110475,SXV030
89004,SXV038
98436,SXV041
110886,SXV089
105119,SXV104
106264,SXV104
106881,SXV132
75659,SXV140
76327,SXV172
83755,SXV172
70916,SXV173
111453,SXV213
75127,SXV228
110857,SXV233
45716,SXV235
45475,SXV236
97756,SXV239
97593,SXV293
105761,SXV293
84258,SXV318
109163,SXV318
45539,SXV343
110599,SXV359
48089,SXV371
110856,SXV382
111893,SXV434
106978,SXV435
109255,SXV436
106807,SXV439
79887,SXV443
88793,SXV461
98765,SXV462
106634,SXV467
80714,SXV469
109449,SXV469
112566,SXV488
46967,SXV539
112009,SXV540
97392,SXV542
112738,SXV547
77229,SXV549
99535,SXV587
87868,SXV606
109744,SXV615
109762,SXV625
107204,SXV640
87675,SXV648
111955,SXV689
98362,SXV703
99268,SXV741
112617,SXV742
77234,SXV754
112843,SXV757
98709,SXV767
110509,SXV768
102081,SXV772
97203,SXV773
77237,SXV776
103310,SXV777
103506,SXV778
97188,SXV781
111291,SXV788
77240,SXV791
105272,SXV827
88620,SXV841
111491,SXV841
99523,SXV842
99600,SXV843
98580,SXV845
99555,SXV861
110165,SXV862
97613,SXV884
98340,SXV901
99738,SXV910
103229,SXV925
102904,SXV927
98077,SXV929
71510,SXV942
47151,SXV953
102583,SXV969
102584,SXV971
110235,SXV980
77245,SXV984
98621,SXV984
45815,SXV989
110439,SXV996
45952,SXV997
112800,SXW002
99540,SXW003
99550,SXW004
77246,SXW009
99529,SXW018
88536,SXW031
104973,SXW032
110992,SXW033
100172,SXW045
112687,SXW045
112496,SXW047
45686,SXW052
98570,SXW073
46102,SXW828
111665,SXW934
73705,SXW936
110970,SXW965
45762,SXW979
105307,SXW979
106805,SXW979
83628,SXX332
112211,SXX501
111546,SXX513
105677,SXX653
112818,SXX653
112792,SXX673
99406,SXX753
99384,SXY219
46218,SXY359
88189,SXY360
110387,SXY773
111526,SXY776
97207,SXZ153
97611,SXZ209
97784,SXZ210
98296,SXZ211
74208,SXZ450
83540,SXZ548
79344,SXZ590
74855,SXZ846
70666,SXZ875
74538,SXZ879
83994,SXZ970
109733,SYB027
111688,SYJ101
79605,SYK174
105710,SYK235
106868,SYK276
45472,SYK306
77248,SYK306
106990,SYK310
109132,SYK318
98573,SYK320
97419,SYK367
103160,SYK389
98373,SYK392
103468,SYK412
86975,SYK519
106408,SYK519
45723,SYK663
111499,SYK667
109526,SYK672
77252,SYK736
81541,SYK748
88472,SYK777
107121,SYK795
98891,SYK823
98254,SYK834
98283,SYK900
105630,SYK959
76170,SYL028
111629,SYL029
98666,SYL034
112187,SYL104
99499,SYL179
98800,SYL190
97161,SYL194
111432,SYL195
109858,SYL198
74447,SYL204
98410,SYL206
111520,SYL211
111751,SYL213
71567,SYL214
111440,SYL231
102334,SYL249
112736,SYL260
112760,SYL311
111486,SYL334
88193,SYL384
108041,SYL388
111765,SYL400
111583,SYL418
97210,SYL449
103700,SYL549
77256,SYL550
77257,SYL586
112023,SYL734
105645,SYL775
110838,SYL877
46650,SYL885
99248,SYL982
97290,SYM009
46429,SYM019
87318,SYM059
112510,SYM238
109493,SYM265
97168,SYM268
80982,SYM360
110822,SYM505
97452,SYM969
105005,SYN252
108045,SYN252
111514,SYN263
87181,SYQ044
99202,SYQ085
99190,SYQ120
112557,SYQ206
110876,SYQ227
112293,SYQ424
109794,SYQ802
97084,SYQ910
110123,SYQ944
110379,SYR018
112873,SYR310
84531,SYR365
110571,SYR400
46069,SYR425
102787,SYR438
77262,SYR529
110383,SYR712
102335,SYR725
45980,SYR742
46211,SYR768
109040,SYR769
99136,SYR787
106623,SYR842
47281,SYR863
88066,SYR877
48061,SYR927
105407,SYR927
105769,SYR927
88784,SYR989
103593,SYR989
107230,SYS039
105263,SYS294
98297,SYS343
45684,SYS349
86601,SYS349
46165,SYS364
106783,SYS424
77268,SYS476
97243,SYS480
102101,SYS496
106115,SYS496
45725,SYS499
105306,SYS500
106316,SYS505
103400,SYS507
99067,SYS508
47834,SYS509
110753,SYS516
87511,SYS517
105695,SYS553
88986,SYS558
106181,SYS558
98369,SYS593
76274,SYS599
103583,SYS626
98246,SYS653
46593,SYS666
105207,SYS668
107213,SYS668
106773,SYS674
87407,SYS675
100143,SYS695
99743,SYS732
45811,SYS736
46514,SYS740
89068,SYS740
98355,SYS743
77271,SYS744
77272,SYS745
97607,SYS752
97478,SYS766
89071,SYS776
105678,SYS787
46544,SYS808
106187,SYS831
45446,SYS905
99401,SYS905
45899,SYS982
109295,SYS982
97725,SYT366
77276,SYT376
102336,SYT464
112630,SYT715
45528,SYT755
100437,SYT755
74404,SYT777
110556,SYT812
98980,SYT819
71185,SYT822
105691,SYT823
97058,SYT827
47349,SYT836
46249,SYT860
82012,SYT860
112631,SYT908
80434,SYT912
111706,SYT915
112291,SYT932
97822,SYT948
97317,SYT965
106894,SYT968
97330,SYT991
98919,SYT991
111947,SYU007
111545,SYU021
82301,SYU037
47543,SYU055
87580,SYU076
88439,SYU076
77282,SYU086
103136,SYU106
77284,SYU139
111840,SYU151
89146,SYU153
106652,SYU173
86850,SYU181
99207,SYU184
108036,SYU184
83077,SYU185
105716,SYU185
98749,SYU211
112282,SYU229
110868,SYU238
80789,SYU240
105514,SYU242
47599,SYU255
97684,SYU260
88481,SYU272
98316,SYU272
101228,SYU304
109797,SYU331
74114,SYU391
110202,SYU396
106799,SYU450
45672,SYU456
103082,SYU459
106499,SYU469
110755,SYU504
46565,SYU510
106717,SYU592
111654,SYU609
111963,SYU622
77286,SYU625
83542,SYU631
105821,SYU657
88794,SYU675
97821,SYU676
79015,SYU677
99233,SYU693
111661,SYU722
111340,SYU726
97827,SYU760
47997,SYU766
88881,SYU780
99173,SYU792
47233,SYU823
106960,SYU823
99246,SYU956
72603,SYV798
110961,SZA099
111682,SZA347
47520,SZA364
109209,SZA69E
109953,SZJ414
112688,SZK025
108019,SZK158
109695,SZK160
112124,SZK207
109373,SZK211
77290,SZK213
77291,SZK250
82675,SZK276
77292,SZK325
74894,SZK359
84102,SZK367
109450,SZK388
112386,SZK447
46970,SZK504
77293,SZK560
106607,SZK560
84571,SZK659
98469,SZK772
97901,SZK880
112431,SZL035
112309,SZL106
107180,SZL228
110249,SZL414
82342,SZL416
112400,SZL434
112102,SZL571
112292,SZL631
112653,SZL711
110969,SZL765
112469,SZL765
71159,SZL830
112761,SZL830
112239,SZM041
112753,SZM127
111749,SZM176
79103,SZM197
111554,SZM197
107183,SZM435
110624,SZM467
112419,SZM467
110462,SZM574
111748,SZM743
109550,SZM797
47824,SZM847
103590,SZM868
111352,SZM869
88841,SZM893
110291,SZM991
110865,SZN027
98538,SZN112
97389,SZN142
87849,SZN184
109755,SZN194
47292,SZN208
83426,SZN215
111941,SZN215
47804,SZN240
47828,SZN340
98322,SZN356
88992,SZN366
87906,SZN392
98202,SZN394
106448,SZN461
74769,SZN866
77296,SZN866
103562,SZN918
109909,SZN919
99348,SZO001
110211,SZO181
73755,SZO247
99072,SZO261
110567,SZO367
106520,SZO550
45888,SZO551
88634,SZO551
79699,SZO770
110158,SZO772
109336,SZP077
109580,SZP128
111551,SZP468
99357,SZP470
111667,SZP532
109331,SZP541
99663,SZP556
106427,SZP556
45516,SZP700
77299,SZP700
103655,SZP711
109230,SZP717
109807,SZP810
99249,SZP839
81511,SZP842
87205,SZP875
106581,SZP959
83114,SZP960
109286,SZP960
86998,SZQ075
89027,SZQ215
107067,SZQ215
111634,SZQ224
99591,SZQ232
104912,SZQ232
106920,SZQ232
106921,SZQ232X
109148,SZQ240
110146,SZQ280
110172,SZQ333
111501,SZQ333
100201,SZQ544
106974,SZQ548
106840,SZQ573
105775,SZQ595
88769,SZQ827
99456,SZQ912
106794,SZQ954
111333,SZQ986
79860,SZQ987
110960,SZR014
111607,SZR641
45625,SZS239
87612,SZS289
83522,SZS813
111325,SZS928
107171,SZS933
106210,SZS934
110207,SZS944
105576,SZS956
112125,SZS957
112826,SZT255
110198,SZT320
45421,SZT387
110706,SZT544
102603,SZT554
102608,SZT559
102611,SZT602
106513,SZT614
74213,SZT619
109407,SZT653
104975,SZT910
81230,SZU058
81324,SZU058
47189,SZU116
46137,SZU180
97540,SZU181
74480,SZU439
109495,SZU846
105583,SZU857
100208,SZU859
109236,SZU970
81984,SZV120
87210,SZV288
109602,SZV368
109185,SZV424
110227,SZV624
102893,SZV648
102827,SZV742
111926,SZV843
111430,SZV953
86602,SZV986
112403,SZW098
46840,SZW116
88049,SZW116
47221,SZW124
98862,SZW142
99369,SZW155
97511,SZW162
106407,SZW187
47842,SZW188
97271,SZW269
110943,SZW294
98493,SZW295
97457,SZW296
48094,SZW335
110255,SZW460
105660,SZW483
111346,SZW506
97403,SZW507
45644,SZW538
105035,SZW538
102805,SZW545
46420,SZW555
112692,SZW557
74771,SZW561
99197,SZW583
77314,SZW634
102156,SZW634
109589,SZW638
47889,SZW640
102624,SZW658
102626,SZW660
73832,SZW785
98698,SZW785
105126,SZW785
99496,SZW786
75941,SZW790
100256,SZW817
111770,SZW817
103008,SZW832
98627,SZW869
99104,SZW877
109599,SZW944
102472,SZW947
110906,SZX 466
105087,SZX069
110401,SZX085
97580,SZX130
88572,SZX154
98333,SZX229
47867,SZX288
109174,SZX376
105256,SZX378
97663,SZX396
111413,SZX418
97377,SZX439
77317,SZX445
77319,SZX447
45459,SZX455
99528,SZX466
112772,SZX574
99651,SZX639
71275,SZX646
106394,SZX676
46227,SZX678
102823,SZX727
105564,SZX729
83907,SZX780
46127,SZX781
98958,SZX781
106633,SZX781
106743,SZX782
46438,SZX795
97439,SZX795
45427,SZX807
111530,SZX820
75565,SZX824
97662,SZX836
112076,SZX867
99503,SZX878
99693,SZX879
102922,SZX879
110076,SZX894
105125,SZX901
84222,SZX910
112194,SZX923
104970,SZX939
112774,SZX939
100147,SZX942
45773,SZX947
100250,SZX958
103520,SZX967
47248,SZX992
109057,SZY003
73610,SZY015
110908,SZY102
98230,SZY103
97579,SZY136
112453,SZY208
112648,SZY210
88495,SZY211
88537,SZY230
98371,SZY260
106848,SZY308
46453,SZY330
88662,SZY330
98216,SZY331
111828,SZY360
46670,SZY375
104829,SZY390
112478,SZY391
111356,SZY393
99541,SZY455
110798,SZY455
107061,SZY521
98972,SZY523
108974,SZY523
87810,SZY535
106763,SZY539
46937,SZY594
71442,SZY615
112410,SZY615
77326,SZY646
107049,SZY647
109988,SZY695
76180,SZY710
88942,SZY825
110683,SZY891
98270,SZY895
97292,SZY932
77330,SZY935
100219,SZY935
112255,SZY978
105444,szz 321
104885,SZZ006
99366,SZZ014
48095,SZZ025
109470,SZZ044
46830,SZZ045
78514,SZZ051
46806,SZZ056
112488,SZZ056
88290,SZZ111
111505,SZZ118
47199,SZZ139
111967,szz141
80761,SZZ145
89006,SZZ178
83724,SZZ180
105523,SZZ191
77333,SZZ192
109389,SZZ193
109480,SZZ193
99664,SZZ194
109232,SZZ194
97716,SZZ195
105108,SZZ195
106861,SZZ207
106841,SZZ212
46502,SZZ218
97875,SZZ239
97839,SZZ247
46306,SZZ249
105215,SZZ263
87356,SZZ271
104992,SZZ281
99532,SZZ297
74808,SZZ298
105543,SZZ316
105408,SZZ321
105457,SZZ321
111720,SZZ344
47504,SZZ357
88990,SZZ361
110326,SZZ372
97564,SZZ419
107161,SZZ419
45708,SZZ428
